Brand,Engine_Displacement,Fuel_Type,Insurance,Kms_Driven,Location,Model,Ownership,Price,Registration_Year,Seats,Transmission
10,1197.0,4,0,12639,0,239,1,726000.0,2020,5,0
19,1248.0,1,0,52000,0,1846,3,1095000.0,2019,5,0
29,2982.0,1,0,98000,0,771,3,1595000.0,2014,7,0
19,998.0,4,0,12907,0,159,3,375000.0,2017,5,0
0,1968.0,1,0,45886,0,1243,1,1868000.0,2015,5,0
0,1968.0,1,0,81406,0,110,1,1400000.0,2011,5,0
19,1298.0,4,0,14328,0,1586,1,503000.0,2014,5,1
9,1497.0,4,2,76000,0,398,3,390000.0,2009,5,0
10,1197.0,4,0,66065,0,2085,4,504000.0,2015,5,1
11,2999.0,1,1,223000,0,1089,1,810000.0,2016,7,1
26,999.0,4,1,13799,0,1021,1,495000.0,2020,5,1
28,1956.0,1,0,29259,0,863,1,2025000.0,2022,5,1
19,1462.0,4,0,22635,0,1961,1,1400000.0,2022,6,0
10,1197.0,4,1,35534,0,2104,1,625000.0,2019,5,1
19,1462.0,4,0,27000,0,380,1,990000.0,2020,5,1
18,1198.0,4,1,35774,0,1005,1,396000.0,2016,6,1
27,1498.0,4,0,25158,0,1490,1,1241000.0,2023,5,1
8,1497.0,4,1,18500,0,638,1,691000.0,2016,5,1
10,1197.0,4,1,31006,0,2100,1,469000.00000000006,2014,5,1
19,1248.0,1,0,49791,0,1850,1,918000.0,2018,5,1
13,1368.0,4,0,51005,0,468,3,1245000.0,2017,5,0
10,998.0,4,1,37254,0,1765,3,899000.0,2020,5,0
27,1798.0,4,0,104946,0,1074,1,495000.0,2010,5,1
28,1086.0,2,2,23700,0,1148,1,1335000.0,2023,5,0
10,1086.0,4,0,37155,0,1433,1,483000.0,2019,5,1
9,1497.0,4,0,80120,0,431,1,595000.0,2014,5,1
9,1198.0,4,0,42000,0,196,1,390000.0,2014,5,1
19,1197.0,4,0,22935,0,1890,1,649000.0,2024,5,1
10,1197.0,4,0,40000,0,2083,1,755000.0,2019,5,1
27,1968.0,1,0,75000,0,1186,1,865000.0,2014,5,1
19,1462.0,4,0,10996,0,1959,1,1145000.0,2019,6,0
10,1396.0,1,0,48730,0,1760,1,855000.0000000001,2019,5,1
27,1498.0,1,0,85000,0,1329,3,565000.0,2015,5,1
19,1197.0,4,0,78367,0,249,3,557000.0,2017,5,0
26,999.0,4,0,61563,0,1031,1,348000.0,2018,5,0
26,799.0,4,1,30742,0,1038,1,334000.0,2016,5,1
19,1197.0,4,1,19337,0,905,3,591000.0,2019,5,0
10,1582.0,1,1,47430,0,525,3,1160000.0,2019,5,1
14,1493.0,1,0,54048,0,1498,1,1150000.0,2021,5,0
26,999.0,4,0,26164,0,1051,1,855000.0000000001,2021,5,0
30,1199.0,4,1,64000,0,1203,1,660000.0,2017,5,1
14,1497.0,4,0,43640,0,1472,1,938000.0,2021,5,1
21,2987.0,1,0,75000,0,49,3,5846000.0,2018,7,0
29,1364.0,1,0,67000,0,499,3,595000.0,2013,5,1
28,1199.0,4,0,16216,0,1686,1,681000.0,2021,5,0
10,1197.0,4,2,14112,0,1767,1,1099000.0,2022,5,1
1,2993.0,1,0,63000,0,70,4,4550000.0,2016,5,0
10,1197.0,4,0,76078,0,2108,3,339000.0,2013,5,1
9,1199.0,4,0,54000,0,987,3,565000.0,2016,5,1
29,2494.0,1,1,136000,0,953,1,1365000.0,2014,7,1
19,1462.0,4,0,58780,0,1959,1,1235000.0,2021,6,0
10,1582.0,1,0,67000,0,522,1,1425000.0,2018,5,0
9,1497.0,4,0,34455,0,440,1,965000.0,2019,5,0
10,1591.0,4,0,54360,0,531,1,819999.9999999999,2017,5,1
15,1999.0,1,1,33974,0,1289,1,4475000.0,2018,5,0
1,1995.0,1,0,45485,0,55,3,2171000.0,2015,5,0
17,1956.0,1,0,105000,0,884,1,1500000.0,2021,5,1
26,1461.0,1,1,77000,0,588,3,795000.0,2018,5,0
19,1248.0,1,0,90000,0,1602,3,500000.0,2013,5,1
26,1461.0,1,1,71000,0,587,3,575000.0,2012,5,1
19,1373.0,4,1,71589,0,384,3,500000.0,2015,5,1
10,1086.0,4,2,55000,0,2058,1,490000.00000000006,2016,5,1
28,1497.0,1,0,70000,0,1138,1,880000.0000000001,2018,5,1
21,1950.0,1,0,29000,0,1223,1,3900000.0,2021,5,0
29,2982.0,1,1,93000,0,772,3,1600000.0,2014,7,1
28,1199.0,4,0,3741,0,1672,1,695000.0,2023,5,1
19,1197.0,4,0,15521,0,1878,1,462000.0,2016,5,1
19,1462.0,4,0,78208,0,696,1,742000.0,2018,7,1
19,998.0,4,0,70000,0,157,1,370000.0,2016,5,1
10,1591.0,4,0,142783,0,519,1,741000.0,2016,5,1
15,1997.0,1,0,32000,0,1282,1,5395000.0,2020,5,0
8,2953.0,1,2,62000,0,680,3,999000.0,2014,7,0
10,1591.0,4,0,76000,0,531,1,825000.0,2016,5,1
27,1498.0,1,1,111000,0,1323,1,925000.0,2020,5,1
30,1198.0,4,3,84205,0,212,1,469000.00000000006,2017,5,1
10,1197.0,4,0,51000,0,2093,3,655000.0,2016,5,1
10,1582.0,1,0,65000,0,1782,3,425000.0,2011,5,1
29,2755.0,1,0,23000,0,767,1,3850000.0,2024,7,1
0,2967.0,1,0,67838,0,1268,1,4000000.0,2018,7,0
27,1798.0,4,0,32000,0,1535,3,1950000.0,2017,5,0
10,1197.0,4,1,31851,0,825,1,479000.0,2018,5,1
19,1462.0,4,0,150000,0,704,1,1000000.0,2020,7,1
27,1498.0,1,0,95693,0,1320,1,723000.0,2017,5,0
10,1197.0,4,1,27060,0,2108,1,875000.0,2021,5,1
19,1197.0,4,0,60420,0,246,1,679000.0,2018,5,1
18,2179.0,1,0,73000,0,1988,1,1030000.0,2015,7,1
29,1364.0,1,0,46987,0,712,1,475000.0,2012,5,1
9,1497.0,4,0,45000,0,1128,1,575000.0,2015,7,1
13,1368.0,4,0,28400,0,472,1,2036000.0,2022,5,0
10,1197.0,4,0,67622,0,2012,1,433000.0,2014,5,1
19,1197.0,4,1,19577,0,259,1,800000.0,2021,5,0
14,1353.0,4,3,65139,0,1463,1,1105000.0,2020,5,1
10,1582.0,1,1,80176,0,1791,3,675000.0,2015,5,0
26,999.0,4,2,69531,0,1017,1,327000.0,2018,5,0
10,1591.0,4,2,62953,0,1825,1,965000.0,2018,5,0
9,1497.0,4,0,79075,0,410,1,694000.0,2017,5,1
10,1591.0,4,0,51960,0,1800,1,782000.0,2017,5,0
19,998.0,4,0,37843,0,346,3,388000.0,2015,5,1
10,1591.0,4,0,39000,0,529,1,865000.0,2017,5,1
9,1497.0,4,0,111738,0,410,3,410000.0,2012,5,1
21,2987.0,1,0,49000,0,812,3,6950000.0,2019,7,0
18,1493.0,1,1,79000,0,1612,1,595000.0,2016,7,1
30,1199.0,4,0,40414,0,1203,1,585000.0,2017,5,1
10,1197.0,4,0,492,0,826,1,619000.0,2019,5,1
19,998.0,4,1,81932,0,348,3,395000.0,2014,5,0
9,1497.0,4,1,83000,0,433,1,495000.0,2013,5,1
26,999.0,4,1,57000,0,1712,1,575000.0,2019,7,1
26,999.0,4,2,18047,0,1025,3,398000.0,2020,5,0
19,998.0,4,0,21317,0,346,1,410000.0,2016,5,1
9,1199.0,4,0,90381,0,988,1,459000.0,2016,5,1
30,999.0,4,0,65000,0,1211,1,875000.0,2021,5,1
26,999.0,4,1,26693,0,1017,3,405000.0,2017,5,0
10,1582.0,1,0,59000,0,513,3,990000.0,2016,5,1
29,2982.0,1,0,85000,0,772,3,1595000.0,2013,7,1
10,1086.0,4,1,66000,0,2058,1,389000.0,2016,5,1
14,1353.0,4,3,38459,0,325,1,1520000.0,2022,7,1
1,1995.0,4,1,80000,0,24,4,800000.0,2012,5,0
10,1197.0,4,0,41477,0,821,1,508000.0,2015,5,1
9,1497.0,4,0,23841,0,410,3,747000.0,2018,5,1
9,1497.0,4,0,71869,0,433,1,625000.0,2015,5,1
10,1197.0,4,0,33504,0,2114,1,556000.0,2015,5,1
18,1198.0,4,0,68873,0,1005,3,387000.0,2016,6,1
30,1598.0,4,0,39000,0,1740,3,465000.00000000006,2012,5,0
19,1462.0,4,0,24345,0,1962,1,1125000.0,2022,6,1
26,999.0,4,0,58087,0,1034,4,301000.0,2019,5,1
19,1248.0,1,1,95000,0,700,3,695000.0,2013,7,1
29,2982.0,1,1,85000,0,772,3,1450000.0,2013,7,1
9,1199.0,4,0,61000,0,985,3,625000.0,2017,5,0
10,998.0,4,0,40000,0,1779,3,894999.9999999999,2020,5,1
9,1498.0,4,0,40000,0,417,1,1145000.0,2021,5,1
10,1197.0,4,0,28800,0,2104,1,680000.0,2019,5,1
30,1198.0,4,0,71000,0,1202,1,465000.00000000006,2013,5,1
10,1999.0,4,0,7350,0,1725,1,3211000.0,2023,5,0
30,1197.0,4,0,44000,0,1220,1,825000.0,2016,5,0
10,1497.0,4,0,7000,0,540,1,1650000.0,2023,5,1
19,1197.0,4,0,34000,0,250,1,625000.0,2018,5,1
10,1197.0,4,0,40000,0,2108,1,440000.00000000006,2014,5,1
21,2143.0,1,1,88000,0,297,4,1850000.0,2016,5,0
14,1497.0,4,0,81000,0,1481,1,1375000.0,2020,5,0
10,1497.0,4,0,25503,0,533,1,1165000.0,2023,5,1
19,998.0,4,0,64000,0,348,3,345000.0,2014,5,0
10,1197.0,4,0,79207,0,832,3,405000.0,2013,5,1
26,1461.0,1,1,42867,0,590,3,650000.0,2015,5,1
5,1198.0,4,0,52743,0,796,1,315000.0,2018,5,1
19,1248.0,1,0,99000,0,388,1,635000.0,2016,5,1
14,1197.0,4,0,2081,0,1503,3,959000.0,2023,5,1
18,2179.0,1,0,47215,0,2004,1,1170000.0,2016,7,0
30,999.0,4,2,57565,0,1205,1,765000.0,2018,5,1
1,2993.0,1,0,66014,0,56,2,4100000.0,2019,5,0
26,1461.0,1,1,123041,0,587,1,680000.0,2016,5,1
10,998.0,4,0,29673,0,1776,1,1093000.0,2021,5,0
13,1956.0,1,0,18200,0,483,1,3195000.0,2023,5,0
30,1498.0,1,0,85408,0,1208,1,556000.0,2015,5,1
19,1197.0,4,0,16549,0,1888,1,594000.0,2020,5,1
26,1461.0,1,0,81077,0,600,1,725000.0,2017,5,1
19,998.0,4,0,44209,0,346,3,471000.0,2019,5,1
19,1197.0,4,0,96602,0,1575,1,338000.0,2011,5,1
18,2179.0,1,0,51500,0,1986,1,1485000.0,2018,7,1
14,1353.0,4,0,62000,0,1465,1,1400000.0,2022,5,1
9,1199.0,4,0,49331,0,990,1,547000.0,2016,5,1
19,998.0,4,0,55750,0,346,3,351000.0,2014,5,1
26,999.0,4,0,11448,0,1017,1,537000.0,2022,5,0
10,1396.0,1,1,82385,0,2086,3,608000.0,2015,5,1
10,814.0,4,0,52694,0,629,4,307000.0,2018,5,1
10,1493.0,1,0,34000,0,2108,1,950000.0,2021,5,1
29,1496.0,4,2,79000,0,2036,1,799000.0,2019,5,1
8,1498.0,1,0,52513,0,648,1,695000.0,2015,5,1
0,1968.0,1,0,91000,0,1241,4,1400000.0,2014,5,0
19,1197.0,4,0,75000,0,250,1,600000.0,2016,5,1
26,799.0,4,1,52000,0,1038,1,325000.0,2015,5,1
8,1498.0,1,0,56305,0,656,1,925000.0,2019,5,1
5,1198.0,4,0,59741,0,797,3,285000.0,2017,5,1
29,2982.0,1,0,202565,0,762,4,1095000.0,2011,7,1
18,1198.0,4,0,44830,0,1014,3,419000.00000000006,2017,6,1
19,1197.0,4,0,52420,0,1594,3,344000.0,2011,5,1
23,2477.0,1,0,119000,0,1197,3,890000.0,2013,7,1
19,998.0,4,1,58000,0,358,1,525000.0,2017,5,0
19,1248.0,1,1,108773,0,1840,1,900000.0,2019,5,1
26,1461.0,1,0,66329,0,588,1,859000.0,2018,5,0
10,1582.0,1,1,84000,0,513,3,800000.0,2015,5,1
1,2993.0,1,0,71000,0,1920,4,4500000.0,2018,5,0
10,998.0,4,0,34000,0,1764,1,815000.0,2019,5,1
14,1353.0,4,0,51538,0,1465,1,1645000.0,2022,5,1
10,1396.0,1,0,80880,0,2070,1,425000.0,2012,5,1
29,1462.0,4,0,22045,0,904,1,1595000.0,2022,5,1
30,1498.0,1,0,100737,0,1207,1,516000.0,2015,5,1
29,1798.0,1,0,55000,0,714,4,490000.00000000006,2013,5,1
10,1591.0,4,0,52500,0,1793,1,625000.0,2015,5,1
30,1198.0,4,1,69508,0,1202,1,400000.0,2013,5,1
9,1498.0,1,0,45799,0,1858,3,592000.0,2018,5,1
19,1462.0,4,0,42000,0,1843,1,825000.0,2021,5,1
10,1197.0,4,0,26468,0,825,1,591000.0,2019,5,1
10,1396.0,1,0,60285,0,2086,1,418000.0,2012,5,1
19,998.0,4,0,80000,0,154,3,265000.0,2012,5,1
19,998.0,4,0,49059,0,346,1,383000.0,2014,5,1
10,1197.0,4,0,47000,0,2116,1,715000.0,2019,5,1
19,1197.0,4,0,73043,0,908,1,549000.0,2018,5,1
19,1197.0,4,0,12536,0,246,1,900000.0,2022,5,1
29,1496.0,4,0,45000,0,720,3,465000.00000000006,2013,5,1
14,1493.0,1,0,28000,0,1466,1,1800000.0,2021,5,0
10,998.0,4,0,32057,0,1777,1,905000.0,2022,5,1
21,1991.0,4,0,60000,0,294,3,2000000.0,2015,5,0
19,1373.0,4,1,101000,0,702,3,675000.0,2014,7,1
19,998.0,4,3,5198,0,156,1,433000.0,2023,5,1
29,2982.0,1,0,228000,0,771,4,1400000.0,2013,7,0
9,1498.0,1,0,60000,0,242,3,755000.0,2017,7,1
19,998.0,4,0,45605,0,346,3,397000.0,2017,5,1
19,1373.0,4,0,32191,0,702,1,1042000.0,2022,7,1
9,1498.0,1,3,24949,0,437,3,941000.0,2019,5,1
19,998.0,4,2,21729,0,1882,1,358000.0,2015,5,1
9,1498.0,1,0,149212,0,202,1,475000.0,2013,5,1
10,998.0,4,0,35966,0,1765,1,874000.0,2020,5,0
19,1197.0,4,0,29000,0,1603,1,735000.0,2020,5,1
10,1086.0,4,3,63562,0,1434,3,405000.0,2019,5,0
8,1497.0,4,0,24399,0,223,1,699000.0,2019,5,0
29,2755.0,1,0,64000,0,763,4,2775000.0,2017,7,0
10,998.0,4,1,28000,0,2096,1,965000.0,2021,5,0
21,2143.0,1,0,52234,0,300,3,2596000.0,2018,5,0
19,1197.0,4,0,44540,0,1558,1,640000.0,2019,5,0
26,999.0,4,0,4700,0,1035,1,545000.0,2022,5,1
29,2755.0,1,1,74936,0,973,3,2350000.0,2019,7,0
9,1497.0,4,0,42148,0,397,3,325000.0,2011,5,1
19,1373.0,0,0,99067,0,696,1,689000.0,2016,7,1
29,2982.0,1,1,140000,0,771,1,1341000.0,2012,7,0
10,1591.0,4,0,51600,0,516,4,770000.0,2017,5,1
9,1198.0,4,0,56256,0,989,1,517000.0,2016,5,1
10,1197.0,4,0,64000,0,831,3,535000.0,2016,5,1
19,1462.0,4,0,25843,0,704,1,1045000.0,2019,7,1
30,999.0,4,0,83816,0,1211,4,390000.0,2013,5,1
1,1995.0,1,0,18000,0,55,3,3875000.0,2018,5,0
18,2179.0,1,0,107000,0,2002,3,595000.0,2015,7,1
8,1499.0,4,1,28000,0,651,3,795000.0,2017,5,0
10,1197.0,4,1,59000,0,2063,1,345000.0,2011,5,0
26,999.0,4,0,50641,0,1022,1,365000.0,2018,5,1
10,1197.0,4,0,60000,0,2108,3,630000.0,2016,5,1
26,799.0,4,0,44870,0,1038,1,310000.0,2015,5,1
26,999.0,4,0,8829,0,1708,1,599000.0,2020,7,1
10,998.0,4,0,9453,0,1772,1,1295000.0,2022,5,0
26,1461.0,1,0,77694,0,601,1,859000.0,2019,5,1
18,2179.0,1,0,52000,0,2003,4,1100000.0,2018,7,1
19,998.0,4,0,37963,0,81,1,327000.0,2013,5,0
9,1199.0,4,1,90000,0,201,1,550000.0,2019,5,0
3,1991.0,1,0,85000,0,315,1,575000.0,2011,7,0
10,998.0,4,0,3301,0,625,1,349000.0,2015,5,1
1,1995.0,1,0,72601,0,18,3,1100000.0,2012,5,0
26,999.0,4,0,8274,0,1034,1,614000.0,2023,5,1
10,1197.0,4,0,61065,0,2080,1,610000.0,2016,5,1
27,1798.0,4,0,48012,0,1182,1,1995000.0,2018,5,0
26,1198.0,4,0,26000,0,1228,1,395000.0,2016,5,1
10,1497.0,4,1,55601,0,537,1,1130000.0,2022,5,1
10,1368.0,4,1,42758,0,1828,3,641000.0,2018,5,1
10,1591.0,4,0,59000,0,1793,1,650000.0,2015,5,1
18,2179.0,1,0,80500,0,1992,1,649000.0,2015,7,1
10,1493.0,1,2,40500,0,540,1,1621000.0,2022,5,1
10,814.0,4,1,67000,0,627,3,235000.0,2013,5,1
26,799.0,4,1,35925,0,1038,1,476000.0,2021,5,1
10,1582.0,1,1,80000,0,522,1,1195000.0,2017,5,0
12,1999.0,1,0,23017,0,1945,1,2878000.0,2019,5,0
10,1086.0,4,2,50944,0,2062,1,344000.0,2015,5,1
26,999.0,4,0,21000,0,1021,1,445000.0,2020,5,1
18,2696.0,1,2,122000,0,1517,4,650000.0,2014,7,0
30,1498.0,1,0,98795,0,1207,3,452000.0,2015,5,1
10,1197.0,4,0,58000,0,839,1,425000.0,2014,5,1
8,1996.0,1,1,28500,0,681,1,3600000.0,2021,7,0
10,1086.0,4,3,12443,0,1434,1,552000.0,2021,5,0
30,1598.0,4,0,44723,0,1740,3,659000.0,2016,5,0
26,1461.0,1,1,93498,0,585,3,585000.0,2016,5,1
14,1497.0,4,2,61129,0,1475,1,962000.0,2020,5,1
24,999.0,4,0,38830,0,1097,1,699000.0,2021,5,1
26,799.0,4,0,34042,0,1038,3,345000.0,2022,5,1
0,2967.0,1,0,110000,0,1264,4,1975000.0,2014,7,0
26,999.0,4,0,25561,0,1021,3,395000.0,2018,5,1
14,1197.0,4,0,61502,0,1503,1,894999.9999999999,2021,5,1
9,1199.0,4,1,34967,0,201,1,725000.0,2018,5,0
30,1598.0,4,0,37070,0,1739,1,799000.0,2018,5,1
10,1197.0,4,0,47717,0,852,1,425000.0,2015,5,1
28,1199.0,4,0,7654,0,1167,1,1101000.0,2023,5,1
24,1198.0,4,0,49984,0,1115,1,326000.0,2015,5,1
18,2179.0,1,0,72431,0,2004,3,1392000.0,2019,7,0
26,999.0,4,1,48113,0,1031,1,369000.0,2017,5,0
31,1969.0,1,0,36000,0,1944,3,4900000.0,2020,5,0
19,1197.0,4,0,37000,0,248,1,625000.0,2017,5,0
10,1197.0,4,0,54772,0,823,1,436000.00000000006,2017,5,1
18,1198.0,4,0,33466,0,1005,4,347000.0,2016,6,1
0,1968.0,1,0,49698,0,1247,1,2222000.0,2016,5,0
1,1995.0,1,0,47067,0,1894,1,3345000.0000000005,2020,5,0
19,1248.0,1,0,57000,0,252,1,775000.0,2018,5,1
10,1197.0,4,0,57000,0,2085,1,350000.0,2009,5,1
10,1498.0,4,0,49613,0,2012,1,474000.0,2014,5,1
9,1498.0,1,0,88080,0,188,1,375000.0,2013,5,1
1,1995.0,1,0,41806,0,0,1,1748999.9999999998,2014,5,0
26,1461.0,1,0,98000,0,316,1,785000.0,2017,5,1
9,1198.0,4,0,58230,0,209,1,465000.00000000006,2014,5,1
19,1197.0,4,0,90488,0,247,1,639000.0,2018,5,0
9,1498.0,1,0,45000,0,422,1,795000.0,2015,5,1
14,1493.0,1,1,60555,0,1498,1,1200000.0,2020,5,0
10,1591.0,4,0,57570,0,526,1,944000.0,2017,5,0
19,1248.0,1,2,90000,0,1591,3,345000.0,2011,5,1
10,1582.0,1,1,94000,0,515,1,1145000.0,2017,5,1
19,1248.0,1,0,79800,0,1847,1,950000.0,2019,5,1
15,4367.0,1,1,23100,0,1306,3,4795000.0,2012,5,0
19,1197.0,4,0,65971,0,250,1,585000.0,2016,5,1
0,1968.0,1,0,110000,0,107,1,1495000.0,2013,5,0
19,1462.0,4,0,30915,0,374,1,844999.9999999999,2019,5,1
19,1197.0,4,0,49057,0,1606,1,687000.0,2021,5,0
9,1199.0,4,0,23262,0,993,1,700000.0,2019,5,0
19,998.0,4,0,18500,0,1882,1,400000.0,2016,5,1
10,1197.0,4,0,46967,0,825,3,489000.0,2018,5,1
10,1493.0,1,0,35957,0,540,1,1664999.9999999998,2021,5,1
10,1197.0,4,0,22424,0,839,1,595000.0,2021,5,1
18,2523.0,1,1,146000,0,275,1,745000.0,2019,7,1
19,998.0,4,1,73000,0,348,1,475000.0,2015,5,0
10,1086.0,4,0,46441,0,2058,1,380000.0,2016,5,1
29,2494.0,1,1,114500,0,948,3,1250000.0,2015,7,1
10,1197.0,4,1,65899,0,828,1,600000.0,2019,5,0
10,1197.0,4,0,37000,0,2117,1,775000.0,2019,5,0
9,1199.0,4,0,20975,0,182,1,819000.0,2021,5,0
31,2400.0,1,0,95000,0,1942,1,4100000.0,2020,5,0
0,2967.0,1,0,144415,0,1267,1,3595000.0000000005,2017,7,0
10,1197.0,4,2,42000,0,2108,1,825000.0,2022,5,1
28,1199.0,4,1,72000,0,1667,1,495000.0,2018,5,0
30,1598.0,4,0,112000,0,1756,1,495000.0,2014,5,1
28,1956.0,1,0,55000,0,862,1,1350000.0,2019,5,1
29,2494.0,1,1,96236,0,936,3,1250000.0,2015,7,1
30,999.0,4,0,41021,0,1626,1,1330000.0,2023,5,1
10,1582.0,1,1,96000,0,508,3,1075000.0,2018,5,0
0,1968.0,1,0,47551,0,98,1,1707000.0,2015,5,0
19,1248.0,1,1,83375,0,1347,1,341000.0,2012,5,1
26,1461.0,1,0,57054,0,588,3,715000.0,2016,5,0
19,998.0,4,0,102667,0,346,1,347000.0,2014,5,1
27,1598.0,4,0,50000,0,1310,1,595000.0,2016,5,0
29,2494.0,1,0,68761,0,936,3,1285000.0,2015,7,1
10,998.0,4,0,15587,0,2107,1,1275000.0,2022,5,0
29,2982.0,1,0,99000,0,1073,4,4200000.0,2013,7,0
19,1197.0,4,0,91000,0,1546,1,635000.0,2018,5,0
29,2982.0,1,1,196685,0,773,3,2075000.0,2015,7,0
10,1197.0,4,1,66000,0,2063,3,375000.0,2011,5,0
26,1498.0,4,0,82000,0,581,4,595000.0,2017,5,1
9,1799.0,4,1,64000,0,447,1,475000.0,2011,5,0
26,799.0,4,0,76101,0,1038,1,398000.0,2020,5,1
26,799.0,4,0,34666,0,1038,1,467000.0,2021,5,1
30,1968.0,1,1,67000,0,1703,1,2471000.0,2019,5,0
19,1248.0,1,0,124500,0,1848,1,975000.0,2019,5,0
8,1498.0,1,0,61863,0,783,1,698000.0,2020,5,1
9,1199.0,4,0,66797,0,990,1,498000.00000000006,2016,5,1
19,1197.0,4,0,91872,0,1878,1,460000.0,2018,5,1
26,999.0,4,1,5622,0,1026,1,475000.0,2020,5,1
10,1086.0,4,0,26584,0,1436,3,459000.0,2020,5,1
19,1462.0,4,1,29000,0,702,1,1075000.0,2021,7,1
10,1197.0,4,1,76000,0,825,1,575000.0,2018,5,1
19,1248.0,1,0,51264,0,1847,3,844999.9999999999,2016,5,1
10,1591.0,4,0,53920,0,521,1,1109000.0,2019,5,1
18,2184.0,1,1,40242,0,1642,1,1550000.0,2022,4,1
30,1198.0,4,0,111041,0,1201,1,396000.0,2013,5,1
14,998.0,4,0,15000,0,1499,1,1390000.0,2023,5,0
18,1493.0,1,0,80000,0,269,1,875000.0,2020,7,1
28,1198.0,4,1,14000,0,1144,1,844999.9999999999,2020,5,1
14,1493.0,1,0,28000,0,1497,1,1200000.0,2021,5,1
29,2982.0,1,1,149000,0,772,3,1425000.0,2013,7,1
29,2393.0,1,1,95633,0,968,1,2000000.0,2018,7,1
18,2198.0,1,0,12405,0,2007,1,2535000.0,2022,7,1
28,1956.0,2,0,27596,0,1148,1,1195000.0,2020,5,0
28,1956.0,1,0,19883,0,856,1,1485000.0,2021,5,1
10,1197.0,4,0,69442,0,2099,3,499000.0,2015,5,1
19,998.0,4,0,42536,0,159,1,315000.0,2015,5,0
10,1086.0,4,0,10487,0,1433,1,539000.0,2019,5,1
19,1462.0,4,0,79397,0,375,1,875000.0,2021,5,0
10,1197.0,4,0,26640,0,823,1,558000.0,2019,5,1
10,1197.0,4,0,41600,0,2116,1,700000.0,2019,5,1
19,1197.0,4,0,73000,0,259,1,675000.0,2017,5,0
19,998.0,4,0,62427,0,159,1,328000.0,2015,5,0
19,1462.0,4,0,65000,0,1853,1,945000.0,2020,5,1
10,1197.0,4,0,61000,0,2060,3,310000.0,2011,5,1
31,1969.0,1,1,87526,0,1391,3,1795000.0,2017,5,0
19,1248.0,1,1,51042,0,369,3,745000.0,2018,5,1
18,2179.0,1,0,90848,0,1998,3,834000.0,2017,7,1
28,1199.0,4,0,37000,0,1166,1,1065000.0,2022,5,1
30,1984.0,4,1,15000,0,1704,1,3900000.0,2017,5,0
8,1498.0,1,1,98000,0,648,1,620000.0,2017,5,1
19,1248.0,1,1,66000,0,1347,1,500000.0,2012,5,1
26,1461.0,1,0,70000,0,598,1,600000.0,2015,5,1
1,1995.0,1,1,40000,0,1897,1,3250000.0,2020,5,0
30,1984.0,4,1,35600,0,1705,1,2895000.0,2019,7,0
9,1199.0,4,1,40235,0,987,1,550000.0,2016,5,1
10,1197.0,4,0,34633,0,2108,1,644000.0,2019,5,1
27,1598.0,4,1,49979,0,1313,3,467000.0,2016,5,1
10,1197.0,4,0,40000,0,2085,3,515000.00000000006,2014,5,1
27,1598.0,4,0,111316,0,1314,1,425000.0,2013,5,1
29,2393.0,1,0,31000,0,955,1,2275000.0,2021,7,1
17,1451.0,4,0,40000,0,887,1,1575000.0,2020,5,0
29,2755.0,1,0,70000,0,764,3,3375000.0,2020,7,1
9,1498.0,4,0,16000,0,410,1,1050000.0,2022,5,1
28,1199.0,4,1,80197,0,1700,1,595000.0,2020,5,0
10,1591.0,4,0,68978,0,1801,1,665000.0,2016,5,1
10,1086.0,4,0,11060,0,1433,1,537000.0,2020,5,1
10,1591.0,4,2,26000,0,531,1,1049000.0,2018,5,1
8,1499.0,4,0,62007,0,651,3,593000.0,2015,5,0
19,1197.0,4,0,31605,0,258,1,625000.0,2016,5,1
0,1984.0,4,0,41266,0,1262,1,3995000.000000001,2019,5,0
10,1086.0,4,0,86000,0,1437,3,145000.0,2010,5,1
26,999.0,4,0,14030,0,1017,1,526000.0,2022,5,0
30,1598.0,4,2,58000,0,1739,3,345000.0,2011,5,1
29,2494.0,1,1,98535,0,938,1,825000.0,2011,8,1
21,1950.0,1,0,45000,0,727,3,4250000.0,2019,5,0
23,2477.0,1,0,85000,0,1199,3,900000.0,2013,7,1
10,1497.0,4,0,32000,0,540,1,1365000.0,2021,5,1
19,1197.0,4,0,42000,0,250,1,625000.0,2018,5,1
10,1493.0,1,0,34000,0,131,3,1850000.0,2022,7,0
10,1591.0,4,0,31924,0,522,1,1325000.0,2019,5,0
13,1368.0,4,0,38732,0,481,1,1565000.0,2021,5,0
9,1199.0,4,0,57746,0,992,1,554000.0,2017,5,1
10,1197.0,4,2,43883,0,852,1,391000.0,2014,5,1
21,2925.0,1,0,36000,0,49,1,12100000.0,2022,7,0
0,1968.0,1,1,52000,0,1248,1,1775000.0,2014,5,0
19,1197.0,4,0,52060,0,1350,1,387000.0,2014,5,1
30,1498.0,1,1,73000,0,217,1,625000.0,2016,5,0
26,999.0,4,0,38000,0,1031,1,395000.0,2019,5,0
8,3198.0,1,2,95000,0,675,3,2646000.0,2016,7,0
18,1493.0,1,0,32000,0,1616,3,675000.0,2017,7,1
9,1199.0,4,0,16000,0,201,3,695000.0,2019,5,0
21,2143.0,1,0,72000,0,616,1,1900000.0,2015,5,0
19,1197.0,4,0,78000,0,1545,1,675000.0,2020,5,0
27,1798.0,4,1,66000,0,1532,3,675000.0,2011,5,0
10,1591.0,4,0,47554,0,526,3,900000.0,2017,5,0
